inn,target
7105521035,0
7802456337,0
2311065300,0
4345000312,0
6165142375,0
6670248946,0
7536169026,0
6316178947,0
7743565250,0
7327045490,0
3245004382,0
7722183042,0
5029120275,0
6321413868,0
5024154111,1
5406564631,1
7722646117,0
7731594994,0
5754200219,0
6730087100,0
3706015011,1
3906368695,0
1504032451,1
3810077617,0
2630039610,1
5027076479,0
7811539082,0
5003114573,0
5003103483,0
2543076060,0
5321168950,1
7814048075,0
9729292492,0
3810327546,0
7460043278,0
5902850365,0
7728386176,0
6671072396,0
3808137428,0
1001333854,1
5032207173,0
3905067984,0
5214009264,1
7729769171,0
5752070050,0
7802080204,1
1660109253,0
7727108169,0
7727329016,1
5904088640,0
7453290251,1
7136007711,0
7722342790,0
3702183689,0
5836670705,0
7751022579,0
7703819893,1
7726674348,1
7716050936,0
5050078386,1
5752039807,0
2127006825,0
6229064887,0
7451425915,0
6318152197,0
7730202820,0
2901189235,0
6686096520,0
7713321088,0
7817333144,0
7813440138,0
8602013410,0
6168084812,0
7802629950,0
6732066748,0
9111016041,0
7713470298,0
6684023043,0
7707431967,0
1514017090,0
7805546807,0
6312097408,0
5402174920,1
7806474778,1
7724756041,0
7728344433,0
7702014977,0
1660211480,0
7449114373,0
5609012280,0
1316105019,1
7203257029,0
9102000704,0
2310095366,1
4029027066,0
4024007570,0
6453138897,1
5256178151,0
7705208089,1
6905065164,0
9729159290,1
6324077237,0
7743234643,0
3906978877,0
5836625710,1
7718135141,0
7804642466,0
1645018033,0
6168041495,0
9709056585,1
5827008044,0
5252013092,0
5404512910,0
5249105530,0
3818018973,0
4703134206,0
4345109863,0
4345354840,0
3662147233,0
7107551275,0
7841461436,0
6325068130,0
6829069750,1
5249151656,0
2460249600,0
7224069315,0
2724122254,1
2222848885,0
5222070456,1
5249049684,0
2311147190,1
9705087254,0
7801143363,0
7705973315,0
7743698194,0
7735093043,0
5610049140,0
7733829225,0
7714904861,0
3663042032,1
2309151778,0
7709916100,0
7802430064,0
7722341644,0
7707369797,0
7731285629,0
7703100210,1
3257056787,1
2311281742,0
7714015735,0
7728060368,0
7017437994,1
7813494542,1
1650325150,0
7701751752,1
6950059765,0
7811667743,0
6670319869,1
7448206582,0
5031055802,1
2502027296,0
2466072879,0
3527010088,0
7724453760,0
7716937870,0
7017406869,1
5022031611,0
6685102523,0
4246003993,1
7718971837,0
4632043920,0
7723930064,0
1328911616,1
2013432097,1
1660065165,0
7721586698,0
3812142879,1
7811638319,0
7816553210,0
7728349897,0
5612163040,1
3446040366,0
1326229990,1
3664232156,0
2312261611,0
5024123459,0
3120100796,0
6372025790,1
3628018894,0
4205043066,0
7719812685,1
7722278262,0
2466094431,1
7826723461,0
6234098874,0
7811541116,0
5024143381,0
9701046320,0
1018003580,0
7802881324,1
3525093314,0
3664114843,0
7734349782,0
3810063029,0
7706425181,0
2311220281,0
7807087316,0
6670462227,0
1639026170,0
5948045805,0
4805016829,0
5403137504,0
5401982699,0
7817329500,1
7731322077,1
5257172113,1
7325099690,0
7721132510,1
5010048900,0
7703525580,0
9721087251,0
2305027963,1
7729758892,0
7813181860,0
2305030356,1
6901071569,0
5051000738,0
5261112893,0
5902019104,1
8604054003,0
5404087260,0
6732002021,1
7719409003,0
5506205185,0
7726426169,0
5503152552,0
5406789441,0
7704339787,1
7718187446,0
7802595073,0
7842171810,1
4703069885,1
1658070633,0
7721471802,0
7451442766,0
7715744040,0
6670311122,0
5404144783,0
3328014345,0
7714868476,0
5003116500,0
7704371533,1
1003010055,0
5507122083,0
6324078738,0
6679072133,0
7451442188,0
6142026478,1
6140031810,0
6125025548,0
3808059716,0
7816551171,1
2537107055,1
5003100228,0
7743619026,0
3664114392,0
1659195120,0
3245513118,1
2901175120,0
5638067950,0
7727325766,0
7901540149,0
7703383462,0
7804488292,1
7415021346,1
6658460520,1
1658135344,0
9715306480,0
6163214225,1
7726354429,0
7705144660,0
7729690838,1
2725022855,0
7729748125,0
7703665280,1
4205003200,0
5249107512,0
7827008320,0
7727393519,1
7105020600,0
2308241919,0
5405963778,0
4024015878,1
2724207902,0
5403052610,0
5904210667,0
4633010405,0
3665807738,0
1435332081,0
2334018297,0
3665091660,0
7721753860,1
7724365714,0
7806299220,0
7743168447,0
6166100145,0
5402532406,1
7722483617,1
6381008751,0
7716909664,0
6829106850,0
3664207329,0
7841488149,0
3506003682,1
5262251530,0
7726414773,0
7814494665,1
5256060907,1
7731283967,0
5835071762,0
7451213639,0
4101163584,0
4401042118,0
7702341124,1
5027137410,0
3906197432,0
4706029802,0
6678045433,0
5260415687,0
4217146370,1
6662099200,0
7718248240,0
7816523978,1
4707036979,0
5024180739,1
6829109339,0
7704320120,1
4501008199,0
5410776501,1
6166112694,1
3426009671,0
5029177306,0
1650254332,1
7415073866,1
4345485770,0
2373012073,0
3015089857,0
5012041025,0
7806226172,0
7728427986,0
6901024745,1
7743198321,0
7716813754,1
7721638441,0
3329090701,0
7708156833,0
3711024413,0
5029067374,0
5001079740,0
2539097677,1
7807073673,0
2539042660,1
7815001270,0
6149019455,0
7728879446,0
7729767985,1
7704743220,0
5190063710,0
4706028654,0
7719728803,1
6729021088,0
3123401255,1
3257040219,1
7805464512,0
6372018785,0
5029129126,0
7725381123,0
5027236098,0
7703404803,0
2222816322,0
2411026256,0
5044111540,1
5262045294,1
5031020775,0
5433955088,1
5754001904,0
7801331102,0
7706644419,1
2463080173,0
7734636226,0
7806555868,0
6628002836,0
6612049035,1
6686000612,0
6450099551,1
5403006276,0
7017161496,0
9705059264,1
7721554174,1
3460012561,0
7703431691,0
4003033530,0
6167140895,0
7326039366,0
2310156530,0
5446018558,0
5404022619,0
7806376410,0
7814729148,1
3906084686,1
7814491223,0
5044115135,0
6509023146,0
7842349395,1
2721173998,0
5190174403,0
7734618210,0
5402501616,0
1655429120,0
5610215341,0
5256118032,0
7728179740,1
3443140556,0
3917050657,0
5036069598,1
3604017718,0
6829139848,1
7843014747,0
5448451118,0
7806240346,0
2615010840,1
7807227468,1
4029047489,0
6164126846,1
7810581211,0
4209003875,0
7804212840,0
7811442235,0
6319152506,0
5029200266,1
5409233170,0
7702421570,0
7727290915,1
7726417622,1
7840045948,0
1215213441,0
6625022834,1
4205293531,0
6450090929,0
7751151430,0
7838031070,1
7720630506,0
5036152655,0
7714996982,0
6659026925,1
7816566940,0
2536020002,0
7728436821,0
7604081485,1
3703017081,0
7737516632,0
7726401485,0
7718775215,0
1435282176,0
5027199142,0
3906214582,1
7722809347,1
1639046071,0
4414016115,0
2315985620,0
6671086617,0
5003064474,0
5836663659,0
6679008346,0
5007107263,1
6671001780,1
7701180682,0
2724200128,1
7714792851,0
6686006036,0
7449023616,1
2311141872,0
7810350920,1
2632813967,0
2636051050,0
5047167212,0
3805100275,0
2407009152,1
5042142373,0
4501164092,0
4825126643,0
5024192886,0
7720782890,0
2321003663,0
7802809293,1
7806410510,1
7529013194,1
4708018531,0
3906204175,0
7724707703,1
5027253470,0
3711016250,0
7017128932,1
5433135448,0
1645026860,1
7724366517,1
5050112118,0
7451384521,1
7734046428,0
7715932269,0
2540232754,1
5003084424,0
3329094939,0
6168093253,0
7801673297,1
2257004191,0
7730189810,0
7448178920,0
7725459605,0
7804093368,0
7718953235,0
7718977814,0
7810886534,0
7810133555,1
7325114290,1
6318192584,1
7813249332,1
5044093227,1
3306014630,0
2312120113,1
7602076698,0
5024152587,1
6670137040,0
5403028061,0
3913013894,0
7729691694,0
7804073989,1
6165076348,1
7723844908,0
2260003007,1
6166086003,1
3811999477,0
7718643956,0
3663065939,0
7710155308,0
3444037833,0
2704024530,0
5904228551,0
7724535028,0
6165197342,1
7736523644,0
2305028357,1
5024124501,0
6832001060,1
5018201268,1
3528107082,0
5024196496,1
1656060661,0
5038051518,1
6829126623,0
7203502418,0
7806401843,1
2308184410,0
2721191154,0
2222022030,0
4205031134,0
7814627668,1
2311108272,0
6163140125,0
9705089149,0
5007108683,0
9102010004,0
9704011855,1
3523021709,0
7714358147,0
6686056319,0
2465162015,0
7724922549,1
5261055814,0
7729754778,1
7701692916,1
2204058154,1
7839101926,0
7729653297,0
1658217406,1
7729743913,0
3521005772,0
7801595112,0
2632812233,0
7703272868,0
7814276233,1
6162077689,0
6679040340,0
5018014878,0
7708714830,0
6658319982,0
5610077966,1
5249145645,1
5611056662,0
7840322535,1
7017452826,0
1658215590,0
5031008224,0
2365018057,0
3662274880,0
7703443520,1
2311074506,0
1326228436,1
6168079731,0
7715712954,0
7726354813,0
7701015167,0
7707369902,0
7714247775,1
2124039653,0
9715282575,0
6143065254,1
9705054650,0
3664104281,0
7456018889,0
7704245553,1
7705866585,0
7751144432,0
5032288006,0
7724380783,0
7841345341,0
6319071328,0
7842118366,1
7705731041,0
7713530109,1
7722798247,0
4205323480,0
5012071132,0
7224036609,0
3443080730,0
7705802895,0
4205383055,0
5751054104,1
6164315106,1
5902127879,0
3123347456,0
2460069686,1
6229074652,0
5190034935,0
7714873934,0
7743544444,0
6165169507,0
5075019819,0
7840049773,0
7810214010,0
7703440336,1
3231004618,0
5047209430,1
5408291524,1
7721742033,1
3810067288,0
7113011920,1
5321188917,0
7726425616,0
7735506935,0
7729465769,1
3128111140,0
7606075649,0
7203254282,1
7813268938,1
5501228397,1
7804549322,1
5047203132,1
2128042696,1
3906327434,0
7701234521,0
2463223960,0
6730018851,0
7701108020,0
7719526980,1
7448164036,1
5027259377,0
7801537819,0
2411021554,0
1659102824,0
4212127581,0
7710703674,0
7728193255,0
7720485601,1
5612163339,0
7805535315,0
2222832902,0
6678082900,0
2310204174,0
5003128590,1
5402016031,1
6155070033,1
7801291795,1
7805660228,0
6312157449,0
7802874479,0
7707334402,1
7536096674,0
5904644030,0
9106013768,0
4716025405,0
2315002069,0
7720000840,1
4401075339,0
5947015639,1
7743207470,0
1658145286,0
7707675770,0
5610157770,0
3664236834,0
3808200969,0
3703019804,1
4205351462,0
7814761039,1
7713153620,1
3025013046,0
7604268892,0
4401159437,0
9102003198,1
6626013416,0
7706201618,0
2465086526,1
7731539520,0
2537131570,1
7811644930,1
4825118240,0
3447014440,0
6314040855,0
7718702979,1
5047155249,0
6318227075,0
4704096715,0
1639045085,0
7802682689,1
3662162520,0
1639058510,0
6607011815,0
7703414946,0
7017270368,0
2927001047,0
6330033781,0
5408309274,0
7805128486,0
3917041765,0
7017470857,0
5504216008,0
6143047015,0
7814478945,1
3316011276,0
7721621208,0
2310095373,1
7826035232,0
4002002240,0
5190073042,0
7736672149,0
5018194187,0
8905036819,0
4003030890,0
2224115749,0
3528052718,0
3605007945,0
5501207372,1
7719875068,1
7704454807,0
1516616405,0
7725290839,0
5405412481,0
1651066469,0
3123349809,0
7708756439,0
2311244941,0
7713763382,1
7805406976,0
5003131755,1
5611054175,0
2913004344,0
7424007789,0
5044073541,0
7729652960,1
3650000412,0
7703536479,0
5227004626,0
7728338616,0
7728441797,0
6518007430,0
5506034050,1
7723380910,0
3662192444,0
6904000527,0
5425001641,1
7811493960,0
6234000279,0
5001082189,0
2349022754,0
2225170950,1
6659031315,0
7721844564,0
9731006847,1
5405025309,0
7722363327,0
6167076181,0
9110000419,0
4345459593,0
5612044116,0
7814558598,0
6825007181,0
5029196161,0
7722561463,1
5505053282,1
7816596006,0
5227001294,0
4345107150,0
7703642526,1
7447227950,1
5049021184,0
9705100709,1
7017274796,0
6623092900,0
7727198518,0
1609004204,0
7703764644,0
9718096376,0
5501193183,0
7718848953,0
7715434305,0
7726609606,0
3446048012,1
4705044950,0
6658105331,0
7737105826,0
7723553592,0
5405964926,1
6927009364,0
7714994833,0
7702338450,0
3810075730,0
3525027819,0
7801631635,0
5047153234,0
7719403234,0
7713404721,0
3851002811,1
7728560106,1
7802164165,0
7802315978,0
7731115360,0
4205204997,1
6025020722,1
1512020001,0
7447246889,0
5401365544,0
5056012769,0
7842480551,0
9717031390,0
7708124246,0
5027235986,0
6234184883,0
5829003059,0
5036094234,1
7816636869,1
7805741011,1
7730661969,0
7814502877,0
7704342860,0
2311292705,1
3811181787,0
7727505769,0
7725071731,0
6323062622,1
7726357853,0
2309154715,0
2538057488,0
5027277880,0
7451321881,0
7811598539,0
6453044656,0
7708768762,0
3128062704,1
7704875509,0
3525016140,0
7703220250,0
1635004987,1
6321004858,0
3624024826,0
7704564486,0
6123023143,0
7727284414,1
7714429380,1
4632033463,0
3123450220,1
6901042504,0
5036147609,0
6449093770,1
7718261555,0
4401023813,1
7451429878,0
1658078752,0
6685042803,0
7709415128,0
7840459040,1
5038128016,1
3459063956,1
4501210782,0
4345283692,0
3906378326,0
1658106209,1
2920015996,0
2466252399,1
9102260460,0
5256137275,1
7709268890,0
7802735450,0
3254510201,0
4025039857,0
6633008720,0
5321162450,1
7448205003,1
6325064343,0
2130187177,0
1614001791,0
7728632833,0
5036164298,0
1660319500,0
7716696423,0
6686013298,0
7116150939,0
7734720823,0
7735600060,0
5321170596,0
5257079516,1
7728653791,0
7725823251,1
4628007870,1
7708055673,0
1020016480,0
2464254070,0
2635239317,0
1658194325,0
7716550150,1
1651075495,1
6671003508,1
2465256954,1
9718001511,0
2311141449,1
8619008401,1
6166089580,1
7807048010,0
7811568527,0
7838448883,0
7751148243,1
5903120227,0
2543050921,0
9729230520,0
7704644692,0
7838510669,0
7710969603,0
2309140864,1
4401154414,0
1101061530,1
5029197422,0
7727056129,1
5024197605,1
4205297293,0
9731025166,1
7604283731,1
6166045222,0
2308248135,0
5017114647,0
5009041949,0
2465289580,0
7802724498,0
9729217512,0
4825100540,0
7805397217,0
7604108232,1
2503031552,0
7816341777,1
5835105531,1
1646034197,0
1655294716,0
6164221031,0
5751027037,0
7814622010,1
9102007932,0
2460109402,1
5528031687,0
3123107623,0
7724535282,0
2311285828,0
2225019678,0
1657092465,1
7203383986,0
7734670481,0
7703733861,1
7722380065,0
3906264174,0
7704799745,1
6164289777,0
5902194096,0
7743827241,0
5405006722,0
7801314474,0
7327055314,1
2420005950,1
1659198851,0
3328467786,0
5258064400,1
1014011572,0
7704342074,0
7329015349,0
7728250792,0
5638028158,0
2263022791,0
9717088090,0
4401127153,0
2305024426,1
4323003983,0
9729280031,1
5258112364,0
1101053547,0
9718044829,0
5024108820,0
7727321610,1
5020079897,0
2222885365,0
7725852510,0
5908999643,0
5005055010,1
7721717012,0
5438110616,0
6658518723,1
5032264414,0
7813275854,1
3666157835,0
6685077940,1
5612171555,0
7705724809,0
5404491850,0
7447186598,0
6501281890,0
7729488999,0
3525072970,1
5190128950,1
2627014158,0
3664228456,0
6318115413,0
5262115093,0
9718033697,0
5248015178,0
6317103768,0
7203287898,0
6312055920,1
2305028773,1
4824054837,0
2312177222,0
7702743313,0
6439082561,0
5902857040,0
5009091604,0
5012051993,0
5501238229,0
5410041218,0
1435249228,1
7724786529,0
5505222117,0
7733806411,1
6686098478,0
5904641021,1
6143043003,0
7709896848,1
5024168121,0
6230071737,1
5050095494,0
7720541486,0
6149012523,0
7710592185,0
4632199476,0
2627022198,0
7713229131,1
6151018138,0
5404503440,0
7726763037,0
6321264743,1
3232029478,0
5405479140,0
1658041209,0
5190056960,1
4402005535,0
6319131496,0
1435210929,0
6671002215,0
7716706590,1
4704090336,1
2460242130,0
6517006056,1
1658209910,0
6670488680,0
7452129362,0
2460099306,0
6670020123,0
2310132392,0
5410033591,0
9102167527,1
7702427580,0
6670465595,1
7701390383,1
7733905719,0
2130056706,0
6671081087,0
5446013479,1
4826032444,0
7811738546,0
5246015302,0
7712024477,1
5904050220,0
4345035450,0
7453263089,0
4345492960,0
5403006043,1
7718213569,0
7704708339,0
3255049456,0
6731032792,0
2224168701,0
5032295525,0
7805680552,0
6140011074,0
7726728265,0
7709992968,0
7731468037,1
6684010485,0
7805606140,0
6111983639,0
7706421476,0
6674373271,0
3123131760,0
6166089068,0
7728202855,0
7734623403,1
6731046890,1
1656105168,0
6671393872,0
7714399665,1
7805326992,0
3812016673,1
2454004955,0
7804619481,1
7714352530,1
3907007331,0
5406610888,1
7810421994,0
2373015878,0
6678069219,0
6658489720,1
5404404745,1
3666179074,0
5032007079,0
3301006185,0
7841035251,0
5407202560,0
2463114425,0
7328068732,1
5024131820,0
7801529462,1
3308000802,0
2224196804,1
6684017466,0
3831004560,0
5503099429,0
7203143102,0
7728453672,0
6949007265,0
7842426522,0
2624000661,0
7728189202,0
7704238429,0
7718601096,0
7722807332,1
7706433182,0
7705829600,0
9204011720,0
7722373639,0
7730200510,0
7717627302,0
7725008994,1
7451332107,0
3702114050,0
6141053140,0
6673213684,0
7720821660,0
7716876000,0
2221045349,1
7826005703,1
5027081461,0
7604255124,0
7733189695,0
9705105070,1
4217059328,0
1660341866,0
7453031426,0
7731453961,0
2812001435,1
7826707614,0
7843011400,0
7729738367,1
7704468084,0
7816413291,0
6685002744,0
3662271784,1
3631007557,0
7714933044,0
6230103192,1
2462221738,1
2901140952,0
7707637710,0
7816357897,0
7720729664,0
7401015938,0
4345023694,0
7453330659,0
7743765482,1
7801166106,0
7727729279,1
2320100086,0
6345024123,0
1657222611,0
7719273183,0
7816273990,0
7743205868,0
3811437453,0
7604359042,1
7722815661,0
2465309194,0
7807354353,0
7804627877,1
4703115958,0
7610122958,1
5404462955,1
9103094582,0
7707408809,0
7610131198,0
9723073007,1
5252043298,1
3810334078,1
2465069344,1
7804016807,0
6625003060,0
3702156501,0
1658146410,1
6165137520,0
2321008598,0
7448004057,0
7743125972,0
8709008808,0
2537126724,1
4707029080,1
9701023027,1
4632083873,0
5252030980,0
4345056097,0
7722338296,0
7814768605,0
5835087836,1
1660339225,0
6685090910,0
7805437910,0
7104068415,0
3666159423,0
5402153327,0
7604186865,0
7722396812,1
7453326420,0
7802395405,0
2221119456,0
6678083157,0
6829136597,0
2312206113,1
7840394360,1
7731579139,0
7806037513,0
3525402675,0
5017075268,0
6319242693,1
2312122150,0
7706664863,0
7725782044,0
7801521255,1
7813198215,0
7731523111,0
7705864940,0
4009008668,0
6165200588,0
9102042292,0
3905610311,0
7724208038,0
6454017140,0
7718167834,0
7705335707,1
7714343574,0
2222884996,0
3527020953,0
2635045921,0
7725529877,0
7842352493,0
7449058471,0
7703468010,0
1012000230,1
7717652891,0
7725561246,0
1435147280,0
7722605720,0
4824032008,0
3666078414,0
3906383608,0
6730052186,0
3906199687,1
4004018648,1
7724619285,0
2537032554,0
7718643346,1
7706739445,0
3439006011,0
7203229198,0
3905034717,1
7715642182,0
7722628090,0
7715429440,0
7705869579,0
3614009018,1
1660165667,0
7203510730,1
5029212818,0
7718286077,1
7810461098,1
1656054393,0
5402574974,1
7804395062,0
7723200195,0
6612024633,0
6501247056,1
9710026610,0
1327002022,0
6166056087,1
3254002141,1
2536008397,0
6686071268,1
7722370589,0
3123386705,0
6382000106,1
7801156644,1
3913013580,0
7840420885,0
7735528181,1
2320238359,0
9102063310,1
7811470994,0
2537115176,0
5009104860,0
7723868514,0
7743507788,1
5003045182,0
7715478246,1
9709021279,1
2305028477,1
7725667267,0
7806441860,1
4334006351,0
7735586095,0
7731358387,1
7718141748,0
7801512275,1
7743893082,0
7840006106,1
2315212838,0
6312176949,0
5050126008,0
3702163883,0
6103006206,0
2116000324,0
4633012836,0
2464240447,0
5012033881,0
3801128777,0
7730716382,0
7703458615,0
3662210728,0
5405952085,0
7107500182,1
7716944130,1
5260271379,0
6165558454,0
1007015791,1
2466163879,0
7801295581,0
7805527794,0
5406732999,0
3666207317,0
7810149354,0
5227002192,1
7720512510,0
3458002541,1
7729601235,0
1001256871,0
2714004501,1
4811004483,1
5410043744,0
2310008067,1
7718622113,0
5045042440,0
7720324107,0
6165184819,1
7814455271,0
7203109158,0
3025007589,0
9717071731,0
9718024974,0
7810955072,0
7810081280,0
3661032631,0
2901114374,0
5032136476,0
2502040508,0
5003081670,0
2234010689,1
3906961168,1
5038101920,0
2466015750,0
7728131322,0
5003092721,0
3664218810,0
5403057841,0
2464219332,1
1660316919,0
6714049725,0
7804006816,0
5256178708,0
5837052765,0
5903111198,0
6312190929,0
7720418443,0
4025069153,1
9718042532,0
7609015486,0
7704834742,0
7721189517,0
7724319154,0
9725021406,1
5408191671,0
6658455625,0
3811110095,0
4205371934,0
2223616887,1
2511106995,0
5834064000,0
7811633328,0
1101096251,0
2130121786,0
3023017366,0
7810700518,0
6165197783,1
5027140607,0
7810461330,0
6454115638,1
7713442205,0
4250002110,0
5501051291,0
2221069830,0
7722820809,0
7723420627,1
6674347225,0
4205243001,0
4345420116,0
6713012144,0
7604263679,0
3801120672,0
1101037577,0
2308209746,1
6829119418,0
6330039991,0
6674108820,0
6674146254,0
5403002296,1
7719841492,1
7713631210,0
7728780648,1
7802844587,0
7743259824,1
7734391209,0
5404052998,0
5038078333,0
8901037931,1
5911045608,1
9701057643,0
5048034222,0
7743062419,0
2222843598,0
7457006540,0
6671002751,0
9204561032,1
4220026604,0
2312205455,1
5007104255,0
6319185935,1
7714701614,0
6314018352,0
5907036819,1
7707419159,0
2543003569,0
7727741854,0
2536050462,0
1513072299,0
9102158674,0
5906104576,0
1840022731,0
5403336059,1
7733594911,0
1655390674,0
6658436206,0
7713447235,0
1656093931,1
6231029054,0
6952313424,0
6324046060,0
7727836954,0
7709989387,1
5029244249,0
3250053353,0
7733651334,1
7839101450,0
9102231236,1
7703415675,1
6670021409,0
6319184473,1
5036088657,0
7805323279,0
2721097803,0
2225203589,0
5009098007,0
7728737427,0
5407963491,0
3711044346,1
7722849011,0
4246020068,0
7734670227,0
7733773340,0
3906315742,0
5024154143,1
7705206363,0
5024102410,1
2222844464,1
7710489653,0
2311281301,0
2341008660,0
6230035859,0
7733850330,0
7715765184,1
7805307816,1
6611008124,0
7017292040,0
7814506367,1
7728343020,0
7842506961,0
7704326139,1
2308206022,1
9704005153,0
5009059431,0
5260198591,0
3252007433,0
7716823760,0
7720348161,0
7840514981,1
6832040165,0
6731039558,0
7705911943,0
7806258470,0
7703262644,0
7733709721,0
2465329761,0
3448035570,0
7704495874,1
7838055000,0
3811093330,1
7710246731,0
7810559015,0
7203180714,1
7801299882,0
1660297582,0
7730614704,1
2225144196,0
7604218309,0
5948027757,0
7743621233,0
7806513071,0
7718573530,0
9718084490,1
2450025513,0
2463236913,0
5027123513,0
7718280244,1
7413025271,0
6450095444,0
4029046333,1
4210001287,0
1104010816,0
6685045064,0
5026011486,0
5715000520,0
2906007376,1
7710571523,0
5611076475,0
2317065522,0
4003036683,0
1658084474,1
2801199399,0
7714866077,0
7713538010,0
4632198722,1
3016066443,0
7811581990,0
5803029736,0
2338010267,1
6950213583,0
2635214400,0
7114023325,0
7814615648,0
7728225186,0
7719547620,0
4217181590,0
7841406851,1
7203382686,0
3823033712,0
9701111072,0
6449090441,0
7723841456,0
6911022345,0
6140026296,0
5904018314,0
7701402303,0
6162075890,1
7743718531,0
4202019280,0
4011018222,0
6311087510,0
6501284876,0
9704013210,0
9705112246,0
1655398144,0
6633019962,0
9103009234,0
5024153968,1
5003081367,0
7825704145,0
7203321926,1
7723801125,1
3233012830,0
5505215529,0
6217000920,0
7017386080,0
6501151499,0
5006015193,0
5029152728,0
5032290252,1
3625010061,0
7721118273,0
8903032583,0
1660286069,0
7702662382,0
7702614540,0
6950215887,0
7702429308,0
7709614437,1
6652033680,1
4703073828,0
2623026057,0
3114007189,0
7720368129,0
7802568440,1
3311012406,0
7706691024,0
6163133640,0
6453006040,0
5401968599,0
5904101820,0
7814439865,1
6153002006,0
7842089700,1
5404040625,0
6672189742,1
1650306206,0
7726501881,1
7734586247,0
2222853807,0
7811718941,0
2225156233,0
7719468376,0
3302012720,0
9729051377,1
7704310139,1
8603236177,0
5052009892,0
7733355857,1
5029145858,1
3702124940,0
5917599137,0
5249163531,1
2310142175,0
2124042230,0
6625023740,0
6732179981,0
5029177923,1
7722265986,0
5040114606,1
2310140347,0
7810725400,0
7460025991,0
5043000117,0
5406622883,0
7715748140,0
7720525156,0
5906032459,0
4501209508,0
7720731617,1
5410004671,0
5260459081,1
7736309721,0
3321000495,0
5040103548,0
5752050600,1
5017085604,0
6678021714,0
5029151890,0
5190113070,0
7814124664,0
5257151699,0
5011018520,0
6154110773,1
1652022552,0
7202128077,1
7725408858,1
7702336251,0
7728345758,0
7806505345,1
7721663977,0
7838500068,0
1658054046,0
7728485177,0
1635011590,0
7424022191,1
1655217655,0
7415090043,1
9715232782,0
6382064879,0
7814607125,1
2369004263,0
2538128690,0
9721065610,1
3459074355,0
5507229005,0
7816312293,0
7839095768,1
3501006721,0
7722444181,1
7707817008,0
6679132713,0
7816700803,0
7727832445,1
3904036020,0
7702628600,0
5032271820,1
3128122103,0
5050108866,0
7816650623,0
6685165996,0
6376062464,0
7715853994,1
5321151321,0
5018115298,0
